token,chain,tx_hash,timestamp,from_address,to_address,value,from_entity,to_entity,from_label,to_label,direction,source_channel
LAB,bsc,0x2e9a3b966dd1e9a902267058207dfdaa2b6087da3fa7bbbb0e8a458038c70c24,2026-05-04T11:49:13.000Z,0xc5a1350019fabafe58cb2c3576672b6f7e1fd562,0x085f29091ee8a818ede960a89bd578fe4ac8e824,570.4922061464306,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x73496ac2fa1f4fccd48fee2fa5cf0aab1c50d325bc376660e3c9309197897319,2026-05-04T11:49:13.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x7783c3a17589981b14499babc5d59f78a941034f,320.0665608664379,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x7a1d55e44d870fa693bb967e6e2e2063710058afa1c6e905faacf4b60952f60b,2026-05-04T11:49:13.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x689c30597e93dfd0e7877c77bb26ff19c6f9ef07,55.75231243001219,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x2cf8a31d7da57515858ebf6374ac8320078f69952cfbe981ffc8a9eddd612aa5,2026-05-04T11:49:12.000Z,0x6aba0315493b7e6989041c91181337b662fb1b90,0x73d8bd54f7cf5fab43fe4ef40a62d390644946db,173.52786289415042,Binance Wallet,Binance Wallet,Binance Wallet: Proxy (EIP-1967 Transparent),Binance Wallet: Proxy (EIP-1967 Transparent),TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0x2cf8a31d7da57515858ebf6374ac8320078f69952cfbe981ffc8a9eddd612aa5,2026-05-04T11:49:12.000Z,0xb300000b72deaeb607a12d5f54773d1c19c7028d,0x6aba0315493b7e6989041c91181337b662fb1b90,173.52786289415042,,Binance Wallet,,Binance Wallet: Proxy (EIP-1967 Transparent),TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
LAB,bsc,0x2cf8a31d7da57515858ebf6374ac8320078f69952cfbe981ffc8a9eddd612aa5,2026-05-04T11:49:12.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0xb300000b72deaeb607a12d5f54773d1c19c7028d,17.317260674882082,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0x2cf8a31d7da57515858ebf6374ac8320078f69952cfbe981ffc8a9eddd612aa5,2026-05-04T11:49:12.000Z,0x7d7106e0bd3ee6d85e88dabf8721175731cd37f2,0xb300000b72deaeb607a12d5f54773d1c19c7028d,17.313505401196302,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x2cf8a31d7da57515858ebf6374ac8320078f69952cfbe981ffc8a9eddd612aa5,2026-05-04T11:49:12.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0xb300000b72deaeb607a12d5f54773d1c19c7028d,138.89709681807204,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x0f2009234fa255f11111295374bf43be48552556213a5c3457bc47f1b41e0342,2026-05-04T11:49:12.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0x689c30597e93dfd0e7877c77bb26ff19c6f9ef07,12.85619633792335,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0x728f3c8994dc85c1d4f10f982c2902e124b8b66f437be94f64c4e551aa5c45cf,2026-05-04T11:49:12.000Z,0xc5a1350019fabafe58cb2c3576672b6f7e1fd562,0x085f29091ee8a818ede960a89bd578fe4ac8e824,449.5181307456501,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x15205094a4e776742770878b32cc0ee10a95c67dc012e1e7c54ee429fc09824f,2026-05-04T11:49:12.000Z,0xc7e3ca54c37f9fc884b588f395e6b60666308f28,0x3bc367866468d4f80096be899b66ab29d03f2717,17.942056114826507,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x4b101db7bbea067d4c01ae26379204e7d6cc733f50b997c84dfa9952c247a83e,2026-05-04T11:49:12.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0x3bc367866468d4f80096be899b66ab29d03f2717,5.973497671178228,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0xdef82880f84da0167c2ab8cd16edb1fc0fd6aec820309bac025d1d1e7daf0d19,2026-05-04T11:49:12.000Z,0x25c3c965e99223bc450ca059ceab89ce9912a3f3,0x085f29091ee8a818ede960a89bd578fe4ac8e824,2.184381256287491,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xdef82880f84da0167c2ab8cd16edb1fc0fd6aec820309bac025d1d1e7daf0d19,2026-05-04T11:49:12.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0x25c3c965e99223bc450ca059ceab89ce9912a3f3,2.184381256287491,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0xdef82880f84da0167c2ab8cd16edb1fc0fd6aec820309bac025d1d1e7daf0d19,2026-05-04T11:49:12.000Z,0x25c3c965e99223bc450ca059ceab89ce9912a3f3,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0.8301442480280465,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xdef82880f84da0167c2ab8cd16edb1fc0fd6aec820309bac025d1d1e7daf0d19,2026-05-04T11:49:12.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0x25c3c965e99223bc450ca059ceab89ce9912a3f3,0.8301442480280465,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0xdef82880f84da0167c2ab8cd16edb1fc0fd6aec820309bac025d1d1e7daf0d19,2026-05-04T11:49:12.000Z,0x25c3c965e99223bc450ca059ceab89ce9912a3f3,0x085f29091ee8a818ede960a89bd578fe4ac8e824,7.565856727233997,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xdef82880f84da0167c2ab8cd16edb1fc0fd6aec820309bac025d1d1e7daf0d19,2026-05-04T11:49:12.000Z,0x7d7106e0bd3ee6d85e88dabf8721175731cd37f2,0x25c3c965e99223bc450ca059ceab89ce9912a3f3,7.565856727233997,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x4c4b71f4dbd35f1530c075ba941433c390ac538d2fdca950ad7e909698f41413,2026-05-04T11:49:11.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0xe6451016f095835a0d5ef98a5c0092e47ddf0a93,53.72055815208745,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xb15a7bd5c1be11c1e2f0abf69fbd755cf93447bc6dbb39371b005f8d40e185a5,2026-05-04T11:49:11.000Z,0x33d66fc0423eb4f69878f38fa2121a4a34a3907e,0x60b97709d633dd4e0f0f44f6102fd50341c0afa6,39,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xb15a7bd5c1be11c1e2f0abf69fbd755cf93447bc6dbb39371b005f8d40e185a5,2026-05-04T11:49:11.000Z,0xc7e3ca54c37f9fc884b588f395e6b60666308f28,0x33d66fc0423eb4f69878f38fa2121a4a34a3907e,39,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xee6d98ae314bfdf6c50ead53ab0b976a03a984b121736f7aea20bc73660da2e3,2026-05-04T11:49:11.000Z,0xb41ae9642f28f4657807004cac7b4b3a85291bca,0xe48f79e7cde558bb205c19d68abfbeb24390c834,384.989758574379,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xee6d98ae314bfdf6c50ead53ab0b976a03a984b121736f7aea20bc73660da2e3,2026-05-04T11:49:11.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0xb41ae9642f28f4657807004cac7b4b3a85291bca,384.989758574379,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xd74ac17526c14f77c9979dd00ad37c41694b2b675683ade27fe09149b45f2392,2026-05-04T11:49:11.000Z,0x33d66fc0423eb4f69878f38fa2121a4a34a3907e,0x60b97709d633dd4e0f0f44f6102fd50341c0afa6,31,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xd74ac17526c14f77c9979dd00ad37c41694b2b675683ade27fe09149b45f2392,2026-05-04T11:49:11.000Z,0xc7e3ca54c37f9fc884b588f395e6b60666308f28,0x33d66fc0423eb4f69878f38fa2121a4a34a3907e,31,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x69baeba85ae3291b9c19cf2ddd3464c1c83c54d9addad944fa0bbe403f97b30b,2026-05-04T11:49:11.000Z,0x28e2ea090877bf75740558f6bfb36a5ffee9e9df,0x3bc367866468d4f80096be899b66ab29d03f2717,6.387174746964602,Uniswap,,Uniswap: PoolManager,,FROM_DEX_POOL,MORALIS_CHANNEL
LAB,bsc,0xf4fe897f1fb55297d9c6a0c7fee3d87c5da9100de90e58b6fd17ccc3f32d8b3b,2026-05-04T11:49:11.000Z,0xc5a1350019fabafe58cb2c3576672b6f7e1fd562,0x085f29091ee8a818ede960a89bd578fe4ac8e824,372.3926059406552,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xaa46bd582146a394790cf860301e92888aaa5f3dc2308500ca45ea809b0d86c0,2026-05-04T11:49:11.000Z,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x085f29091ee8a818ede960a89bd578fe4ac8e824,2.1321155675998407,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xaa46bd582146a394790cf860301e92888aaa5f3dc2308500ca45ea809b0d86c0,2026-05-04T11:49:11.000Z,0x238a358808379702088667322f80ac48bad5e6c4,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,2.1321155675998407,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xc4e2b036410197a7d9fdaaad1fa8eb7cac10f1b9cc29f33c0ce2f46c6cc595bd,2026-05-04T11:49:11.000Z,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,0xb46c4026303ec47fb9f29bf31bffc0b958a359f3,99.48920144531294,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xc4e2b036410197a7d9fdaaad1fa8eb7cac10f1b9cc29f33c0ce2f46c6cc595bd,2026-05-04T11:49:11.000Z,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,0xb46c4026303ec47fb9f29bf31bffc0b958a359f3,9.9489201544e-8,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xc4e2b036410197a7d9fdaaad1fa8eb7cac10f1b9cc29f33c0ce2f46c6cc595bd,2026-05-04T11:49:11.000Z,0x2a07eeb47234e0a96f427264c61433b7af21b08a,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,1.9786185786938233,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xc4e2b036410197a7d9fdaaad1fa8eb7cac10f1b9cc29f33c0ce2f46c6cc595bd,2026-05-04T11:49:11.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,97.5105829661083,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x5962691322d4685d5e5a7d6457a0dbbb577d0df81a86ff7f665e369ef4e2463a,2026-05-04T11:49:11.000Z,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,0xf843ad0e3ed87a71d7bc67b08f11709666df851d,199.6568483294471,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x5962691322d4685d5e5a7d6457a0dbbb577d0df81a86ff7f665e369ef4e2463a,2026-05-04T11:49:11.000Z,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,0xf843ad0e3ed87a71d7bc67b08f11709666df851d,1.99656848529e-7,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x5962691322d4685d5e5a7d6457a0dbbb577d0df81a86ff7f665e369ef4e2463a,2026-05-04T11:49:11.000Z,0x2a07eeb47234e0a96f427264c61433b7af21b08a,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,1.9938519527787713,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x5962691322d4685d5e5a7d6457a0dbbb577d0df81a86ff7f665e369ef4e2463a,2026-05-04T11:49:11.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,197.66299657632518,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xdc989f71f76509d9c1e1e9b521343f153203f3ed078b9020d53d6d44d66a33a0,2026-05-04T11:49:10.000Z,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,0x1906c912bf68f847d719b134aa99c2e3f59a6f44,99.99682302356527,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xdc989f71f76509d9c1e1e9b521343f153203f3ed078b9020d53d6d44d66a33a0,2026-05-04T11:49:10.000Z,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,0x1906c912bf68f847d719b134aa99c2e3f59a6f44,9.9996823123e-8,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xdc989f71f76509d9c1e1e9b521343f153203f3ed078b9020d53d6d44d66a33a0,2026-05-04T11:49:10.000Z,0x2a07eeb47234e0a96f427264c61433b7af21b08a,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,2.005849337687209,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xdc989f71f76509d9c1e1e9b521343f153203f3ed078b9020d53d6d44d66a33a0,2026-05-04T11:49:10.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,97.99097378587489,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x780114d1333bc5f6204d024a896d983a9545a0ac6db4b24d964ffdd376003c1b,2026-05-04T11:49:09.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0xb85b098448b2aac4af96f5bdd9c6c02373a08975,54.07497261476239,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0xb801660610381bbb2d7655a0d0d4c4761fce2cfe7335066438228636736af8a8,2026-05-04T11:49:09.000Z,0x085f29091ee8a818ede960a89bd578fe4ac8e824,0x175af905198a27b8ddd39e90e3887f3e64705555,323.113239669172,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x85f1e2aee5f84ade8222b849fb8e6e7d9d5c5f0021a3524e13f249e437758ab7,2026-05-04T11:49:08.000Z,0xc5a1350019fabafe58cb2c3576672b6f7e1fd562,0x085f29091ee8a818ede960a89bd578fe4ac8e824,391.2855158088099,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
LAB,bsc,0x462ef343e9c5d2cc0c5dd176fef888d627cb0339d072ecc6b55b91e8689f396b,2026-05-04T11:49:07.000Z,0x7d7106e0bd3ee6d85e88dabf8721175731cd37f2,0x34962e55a44a711d681edd1fdabd793d55ebd56a,347.82183230420844,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0xd43121857a017957a19d3f16ffdbf94b328e8fe454ba4020c7b1fc63bbe16f7e,2026-05-04T11:56:23.000Z,0x4fb312915b779b1339388e14b6d079741ca83128,0xa03400e098f4421b34a3a44a1b4e571419517687,16204000000,HTX,HTX,HTX: Gnosis Safe Proxy,HTX: Hot Wallet,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
PEPE,eth,0xe4aac3209750d615bd074321b10b6cdef4a34f27d9ca14172dd92783970018dc,2026-05-04T11:56:23.000Z,0x00c9b554414fd22992a3ad666cc2863c53124eac,0x2188539ffe6c715d515cb08902cd7c4b21584728,581233994.405194,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0xc67c689df57b08e4c6ca868209b34af0dc63eb45b43da09d1712e07f557ffe9d,2026-05-04T11:55:47.000Z,0x51dbd97fa14f4d78f8afc2e92a692a9e087efb5c,0x04564c0e34c0fb68a2dc27fbae7f42c24f6c8f52,12143904.346277153,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x9a3e0010168c7623d997b159fefbe6f5e5c1ab7b478006c1eb476b7283f8ac3c,2026-05-04T11:55:47.000Z,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,0xc4d50263c1e89b65b63c830ff93fadc957064fa4,13881000,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x9a3e0010168c7623d997b159fefbe6f5e5c1ab7b478006c1eb476b7283f8ac3c,2026-05-04T11:55:47.000Z,0x00000000009726632680fb29d3f7a9734e3010e2,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,13881000,Rainbow.me,,Rainbow.me: RainbowRouter,,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
PEPE,eth,0x9a3e0010168c7623d997b159fefbe6f5e5c1ab7b478006c1eb476b7283f8ac3c,2026-05-04T11:55:47.000Z,0xa57010116e794214ffe73f1b40cb917747d811f3,0x00000000009726632680fb29d3f7a9734e3010e2,14000000,,Rainbow.me,,Rainbow.me: RainbowRouter,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
PEPE,eth,0xb2c549b74c0de78d7f3cd52a1a5c096c03f110c61541ee8ea724aa1ccced5dd3,2026-05-04T11:55:47.000Z,0x28c6c06298d514db089934071355e5743bf21d60,0xf8191d98ae98d2f7abdfb63a9b0b812b93c873aa,49625188013,Binance,,Binance 14,,FROM_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
PEPE,eth,0x5db5e9b769ecdd03a32d34ed48e4632dea8783deca1c3bb61d01e9e85481287e,2026-05-04T11:54:59.000Z,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x76723cbf567a895df82c44576a86b2deda559114,26244482.990000002,Binance,,Binance: Hot Wallet,,FROM_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
PEPE,eth,0xd2bb3a2c8e32440990be7d476c00248d1fade850a6e8ec871feae62f0e2b9a1c,2026-05-04T11:54:47.000Z,0x85f9d0e4ed5a6477482587820a8a3196b1be0c71,0xd83cb8f46517bf6b0a45a0ed9ed8f7f490b755d9,118922977.94,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x09efa5f90313770f15fc0b9ca6da623c311febd2e4607cdf6cfb3837bb7b4523,2026-05-04T11:53:11.000Z,0xefef30bd1cca520619306c95091ab18473febc5c,0x400610a57fcd11027f240e5cef4b67c3fcdddfa4,89142620,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x2ab41ec2fc51e50cf4481c0b627a9b46e79950459697e410bbb905b90648215e,2026-05-04T11:52:35.000Z,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,0xeae7380dd4cef6fbd1144f49e4d1e6964258a4f4,62173532639.77483,Bitget,Wintermute,Bitget: Hot Wallet,Wintermute: Binance Deposit,TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
PEPE,eth,0x92987a3b22277f560b96f7d15434893c3bc5e7f50f9f2706fd4e93ed1cebc040,2026-05-04T11:51:35.000Z,0x256cde88a14a12864ef1ed44724fe0cb8fb9448b,0xcfbbfd5deaa69ac632cfef80fcce21c6d3cf4539,2949.852497,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x717305b45b84539abba39e250adffa41b552bcb6424e54668d3e2a3a22e0db55,2026-05-04T11:50:35.000Z,0xbeb4dc79a3351f4e707bff53dcb42d36cf764b02,0xb9ed8f6c64af1b070f880768900a6574fb699aa2,7051962.626,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x26152f1c93ecdb8567d49e3086378101df5d4818e5f7a3d96abaace6c140e090,2026-05-04T11:49:59.000Z,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xbb651928bb318e448738b09657026a84fe3f990b,32208033,Coinbase,,Coinbase: Hot Wallet,,FROM_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
PEPE,eth,0x813cc981a7af0fbd8c92c356a958441af3028b6800d32180530a34624bc64bea,2026-05-04T11:49:47.000Z,0x700e0841ce0892969d2f9cf523c6298b3ef056a6,0xb3a46df1b8ca4dc7edf5cde4f42aeca73e85621f,28388,Kraken,,Kraken: Hot Wallet,,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
PEPE,eth,0xbf92c643b2ed3c9b4c11ce591512d32847a939c953ff213e7f56faa888a3275d,2026-05-04T11:49:35.000Z,0xefef30bd1cca520619306c95091ab18473febc5c,0x773ff93b417cd02436f4fa0913b07c9d4d2fbb58,55973014.790199995,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x9562c1818feb1dc8019372fa396ae1acf2a8177962fc1aa36668c4046ea2e863,2026-05-04T11:48:11.000Z,0xf3d8f38c01af8a7506fcf771bb04bae3365adc2c,0x35270eb3f073745f2eb79ad71a8214911b3202d1,802592407.135313,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x866f3769593395d2161b3803023e58ca32ce9e2e7bcd6d4fc79b9cf56a869973,2026-05-04T11:46:59.000Z,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x000000000004444c5dc75cb358380d2e3de08a90,2839574.453161511,MetaMask,Uniswap,MetaMask: Spender,Uniswap v4,TO_DEX_POOL,MORALIS_CHANNEL
PEPE,eth,0x866f3769593395d2161b3803023e58ca32ce9e2e7bcd6d4fc79b9cf56a869973,2026-05-04T11:46:59.000Z,0x33576c232b4619ff241d7c5c773d8397b1066a83,0x74de5d4fcbf63e00296fd95d33236b9794016631,2839574.453161511,,MetaMask,,MetaMask: Spender,BETWEEN_LABELED_ENTITIES,MORALIS_CHANNEL
PEPE,eth,0x2f42ba783f24a92962e867acd9cbb2276b537aad0cef3357a6fc6bb708628ea3,2026-05-04T11:45:35.000Z,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x781d08fbeaa911cecaf5d2fa637c96353280a6c0,13553738.309999999,Binance,,Binance: Hot Wallet,,FROM_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
PEPE,eth,0x3d84cb2843a7c201932269151bc3f97eb20e4066a3219c95ff23c92e97d1ad4f,2026-05-04T11:45:11.000Z,0x709de0b97e369661c99ad54f2b858139897d3dba,0x5ac1149b71527c884649daf3c73c6c08e7e272fe,28550674.578870118,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x3d84cb2843a7c201932269151bc3f97eb20e4066a3219c95ff23c92e97d1ad4f,2026-05-04T11:45:11.000Z,0x6487986a78b126538746937fbd25516971129b3a,0x709de0b97e369661c99ad54f2b858139897d3dba,28550674.578870118,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x3d84cb2843a7c201932269151bc3f97eb20e4066a3219c95ff23c92e97d1ad4f,2026-05-04T11:45:11.000Z,0x6487986a78b126538746937fbd25516971129b3a,0x37e945ed26b17a631d7df3382c2808cc1c7f07ed,85909.75299559715,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x3d84cb2843a7c201932269151bc3f97eb20e4066a3219c95ff23c92e97d1ad4f,2026-05-04T11:45:11.000Z,0xa43fe16908251ee70ef74718545e4fe6c5ccec9f,0x6487986a78b126538746937fbd25516971129b3a,28636584.331865717,Uniswap,,Uniswap: V2 Pool,,FROM_DEX_POOL,MORALIS_CHANNEL
PEPE,eth,0x6032a9d60ad4e6bce4f845e89b1205ce05fb4a6e91f83b4dda88630074b43ae9,2026-05-04T11:44:59.000Z,0x56c78aef15f05e7fa53a0ffd8591156f48027006,0x28c6c06298d514db089934071355e5743bf21d60,608680045.9000001,,Binance,,Binance 14,TO_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
PEPE,eth,0x8fe3af61fb2bfd438be2868e13abd6668e134baa2fedd5ef58e487481b85e213,2026-05-04T11:44:47.000Z,0xa43fe16908251ee70ef74718545e4fe6c5ccec9f,0xb824b5f459e7ea0f464b11837295af3314658ec5,953883975.4104278,Uniswap,,Uniswap: V2 Pool,,FROM_DEX_POOL,MORALIS_CHANNEL
PEPE,eth,0x530166458e06b6cc859269cb6b1648d315e2f17ea48a14b228b9d853218f4427,2026-05-04T11:43:47.000Z,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x7a40491b2cb2be4f713c22eb46d900d69c57fd94,633595.29,Gate.io,,Gate.io: Hot Wallet,,FROM_MORALIS_LABELED_CEX_PROXY,MORALIS_CHANNEL
PEPE,eth,0x156e7443f6ba27a08257b8ba31e0045aabece4c0e9ffcc5c685de544e5f28546,2026-05-04T11:42:47.000Z,0x0b0f7ebf967146566799229394171fc47f1a765a,0x71956a1cd5a4233177f7bf9a2d5778851e201934,6939722689.656172,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x706a9fc776831e806e212fc81c7c4681c994ce9c24ccf829ec23bb58d1336355,2026-05-04T11:42:11.000Z,0xbc8a0f5e41857292d12ef620e2a5895ce65a5ce0,0x4a4aaa0155237881fbd5c34bfae16e985a7b068d,10764561945,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x0b5616b954d9b7700529cb8747b1cde41565277c0d77f50089444debdf738d26,2026-05-04T11:41:59.000Z,0x8e3c36267ce41079d0aa0ea34dbe12f91c8bd99f,0xefef30bd1cca520619306c95091ab18473febc5c,13000000,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x0f88c6f7b2c721d27fd022abdfd1883717d7dc82f9046ef489e0d72b751b53a3,2026-05-04T11:41:11.000Z,0x37e78fc12bce74d757747a0c8ebff207107546f2,0x0b0f7ebf967146566799229394171fc47f1a765a,6638450385,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0x4a5cd15d0d3c63f9471b7cc3c8d5c8d06865e504ef979877d89a90eb6d6e7290,2026-05-04T11:41:11.000Z,0x03422cb3aabb14957dd9ab5d18e2763a47ff895f,0x0b0f7ebf967146566799229394171fc47f1a765a,448172825.99,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
PEPE,eth,0xdf6d747585e91ee07043f05151b21cba594a6e56a4a2eee24b744511cb7c784b,2026-05-04T11:41:11.000Z,0xe57657a85be4429db9ea9cd6ced34beed9c975f1,0x0b0f7ebf967146566799229394171fc47f1a765a,15277069.4,,,,,BETWEEN_UNKNOWN_WALLETS,MORALIS_CHANNEL
